city_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code,temperature_category,precipitation_category,wind_category,weather_category,risk_score,risk_level,day_of_week,is_weekend,days_ahead
1504405154,2026-09-19,29.1,19.7,0.0,5,23.8,50.0,3,Moderee,Aucune,Fort,Nuageux,30.5,Modere,Saturday,True,1
1504405154,2026-09-20,30.2,20.8,0.0,0,19.4,41.8,3,Moderee,Aucune,Fort,Nuageux,18.4,Faible,Sunday,True,2
1504405154,2026-09-21,28.8,20.6,0.0,0,19.8,41.4,3,Moderee,Aucune,Fort,Nuageux,17.8,Faible,Monday,False,3
1504405154,2026-09-22,29.7,17.6,0.0,0,17.6,37.4,1,Moderee,Aucune,Fort,Nuageux,11.3,Faible,Tuesday,False,4
1504405154,2026-09-23,32.2,18.0,0.0,0,19.5,36.4,2,Moderee,Aucune,Fort,Nuageux,10.1,Faible,Wednesday,False,5
1504405154,2026-09-24,33.7,17.9,0.0,0,12.1,24.5,0,Chaude,Aucune,Normal,Ciel degage,3.9,Faible,Thursday,False,6
1504415764,2026-09-18,30.0,18.2,0.0,0,20.7,42.1,2,Moderee,Aucune,Fort,Nuageux,18.5,Faible,Friday,False,0
1504415764,2026-09-19,32.4,18.6,0.0,0,24.3,49.0,3,Moderee,Aucune,Fort,Nuageux,29.0,Modere,Saturday,True,1
1504415764,2026-09-20,35.7,20.6,0.0,0,23.2,47.2,2,Chaude,Aucune,Fort,Nuageux,27.4,Modere,Sunday,True,2
1504415764,2026-09-21,40.3,22.3,0.0,0,25.5,55.8,3,Chaude,Aucune,Fort,Nuageux,48.3,Modere,Monday,False,3
1504415764,2026-09-22,38.7,22.1,0.0,0,31.1,64.8,1,Chaude,Aucune,Fort,Nuageux,54.7,Eleve,Tuesday,False,4
1504415764,2026-09-23,38.5,20.2,0.0,0,26.0,47.5,0,Chaude,Aucune,Fort,Ciel degage,35.1,Modere,Wednesday,False,5
1504415764,2026-09-24,37.7,17.6,0.0,0,23.7,45.0,0,Chaude,Aucune,Fort,Ciel degage,30.1,Modere,Thursday,False,6
1504503306,2026-09-18,26.5,17.1,0.0,0,15.8,38.9,3,Moderee,Aucune,Fort,Nuageux,14.1,Faible,Friday,False,0
1504503306,2026-09-19,29.8,18.5,0.0,0,14.6,36.7,45,Moderee,Aucune,Fort,Brouillard,34.9,Modere,Saturday,True,1
1504503306,2026-09-20,33.6,20.0,0.0,0,14.8,37.1,2,Chaude,Aucune,Fort,Nuageux,11.4,Faible,Sunday,True,2
1504503306,2026-09-21,33.0,21.2,0.0,0,14.7,37.8,1,Chaude,Aucune,Fort,Nuageux,11.8,Faible,Monday,False,3
1504503306,2026-09-22,32.5,20.2,0.0,0,13.4,33.8,45,Moderee,Aucune,Fort,Brouillard,34.1,Modere,Tuesday,False,4
1504503306,2026-09-23,28.5,18.5,0.0,0,12.1,31.7,45,Moderee,Aucune,Fort,Brouillard,33.5,Modere,Wednesday,False,5
1504503306,2026-09-24,28.5,18.9,0.0,0,11.6,31.0,45,Moderee,Aucune,Fort,Brouillard,33.3,Modere,Thursday,False,6
1504512130,2026-09-18,26.0,15.5,0.0,0,19.8,36.4,3,Moderee,Aucune,Fort,Nuageux,11.7,Faible,Friday,False,0
1504512130,2026-09-19,28.8,16.7,0.0,0,16.6,31.3,2,Moderee,Aucune,Fort,Nuageux,7.0,Faible,Saturday,True,1
1504512130,2026-09-20,32.3,19.1,0.0,0,16.3,30.2,1,Moderee,Aucune,Fort,Nuageux,3.4,Faible,Sunday,True,2
1504512130,2026-09-21,31.5,20.2,0.0,0,16.5,31.7,1,Moderee,Aucune,Fort,Nuageux,3.8,Faible,Monday,False,3
1504512130,2026-09-22,31.7,19.2,0.0,0,16.0,29.9,0,Moderee,Aucune,Normal,Ciel degage,0.0,Faible,Tuesday,False,4
1504512130,2026-09-23,29.9,18.8,0.0,0,16.7,31.3,45,Moderee,Aucune,Fort,Brouillard,33.4,Modere,Wednesday,False,5
1504512130,2026-09-24,30.4,17.9,0.0,0,16.4,31.0,45,Moderee,Aucune,Fort,Brouillard,33.3,Modere,Thursday,False,6
1504534876,2026-09-18,27.4,15.6,0.0,0,14.8,37.8,45,Moderee,Aucune,Fort,Brouillard,35.2,Modere,Friday,False,0
1504534876,2026-09-19,33.8,17.6,0.0,0,16.0,42.5,2,Chaude,Aucune,Fort,Nuageux,19.5,Faible,Saturday,True,1
1504534876,2026-09-20,34.3,20.3,0.0,0,13.7,36.0,1,Chaude,Aucune,Fort,Nuageux,9.8,Faible,Sunday,True,2
1504534876,2026-09-21,34.2,20.2,0.0,0,14.0,37.8,0,Chaude,Aucune,Fort,Ciel degage,12.1,Faible,Monday,False,3
1504534876,2026-09-22,31.9,19.0,0.0,0,12.3,31.7,0,Moderee,Aucune,Fort,Ciel degage,2.5,Faible,Tuesday,False,4
1504534876,2026-09-23,30.1,19.0,0.0,0,12.4,29.2,0,Moderee,Aucune,Normal,Ciel degage,0.0,Faible,Wednesday,False,5
1504534876,2026-09-24,28.8,18.2,0.0,0,12.2,29.5,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504542634,2026-09-18,24.4,17.1,0.0,0,14.4,36.0,3,Moderee,Aucune,Fort,Nuageux,11.6,Faible,Friday,False,0
1504542634,2026-09-19,26.8,17.7,0.0,0,12.6,31.3,45,Moderee,Aucune,Fort,Brouillard,33.4,Modere,Saturday,True,1
1504542634,2026-09-20,28.5,19.8,0.0,0,11.8,28.8,2,Moderee,Aucune,Normal,Nuageux,6.6,Faible,Sunday,True,2
1504542634,2026-09-21,27.8,20.5,0.0,0,11.8,29.9,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Monday,False,3
1504542634,2026-09-22,27.9,20.0,0.0,0,11.5,28.1,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Tuesday,False,4
1504542634,2026-09-23,30.5,19.4,0.0,0,16.7,31.3,45,Moderee,Aucune,Fort,Brouillard,33.4,Modere,Wednesday,False,5
1504542634,2026-09-24,30.9,18.5,0.0,0,16.4,31.0,45,Moderee,Aucune,Fort,Brouillard,33.3,Modere,Thursday,False,6
1504563452,2026-09-18,24.8,19.4,0.0,0,20.6,33.5,2,Moderee,Aucune,Fort,Nuageux,7.6,Faible,Friday,False,0
1504563452,2026-09-19,26.9,20.5,0.0,0,17.3,27.0,2,Moderee,Aucune,Normal,Nuageux,6.6,Faible,Saturday,True,1
1504563452,2026-09-20,27.8,20.3,0.0,0,12.5,20.5,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Sunday,True,2
1504563452,2026-09-21,27.8,20.9,0.0,0,13.7,23.0,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Monday,False,3
1504563452,2026-09-22,26.7,20.7,0.0,0,12.5,19.1,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Tuesday,False,4
1504563452,2026-09-23,27.4,19.5,0.0,0,13.7,27.0,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Wednesday,False,5
1504563452,2026-09-24,26.7,19.6,0.0,0,12.0,23.0,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504585311,2026-09-18,26.5,13.5,0.0,0,14.9,34.2,3,Moderee,Aucune,Fort,Nuageux,11.1,Faible,Friday,False,0
1504585311,2026-09-19,28.4,18.1,0.2,33,17.4,37.1,3,Moderee,Faible,Fort,Nuageux,12.0,Faible,Saturday,True,1
1504585311,2026-09-20,28.6,17.8,0.2,22,17.1,44.3,3,Moderee,Faible,Fort,Nuageux,22.1,Faible,Sunday,True,2
1504585311,2026-09-21,28.1,16.6,0.0,5,18.7,41.4,3,Moderee,Aucune,Fort,Nuageux,17.8,Faible,Monday,False,3
1504585311,2026-09-22,27.1,14.7,0.0,1,15.7,40.0,3,Moderee,Aucune,Fort,Nuageux,15.7,Faible,Tuesday,False,4
1504585311,2026-09-23,28.0,17.5,0.0,0,12.7,33.5,1,Moderee,Aucune,Fort,Nuageux,5.5,Faible,Wednesday,False,5
1504585311,2026-09-24,29.2,18.3,0.0,0,15.5,38.2,3,Moderee,Aucune,Fort,Nuageux,13.0,Faible,Thursday,False,6
1504637172,2026-09-18,27.6,14.4,0.0,0,15.8,30.2,45,Moderee,Aucune,Fort,Brouillard,33.1,Modere,Friday,False,0
1504637172,2026-09-19,35.3,18.8,0.0,0,21.1,37.8,1,Chaude,Aucune,Fort,Nuageux,15.1,Faible,Saturday,True,1
1504637172,2026-09-20,34.5,23.0,0.0,0,15.6,28.8,1,Chaude,Aucune,Normal,Nuageux,8.6,Faible,Sunday,True,2
1504637172,2026-09-21,33.0,22.5,0.0,0,15.0,27.7,1,Chaude,Aucune,Normal,Nuageux,3.3,Faible,Monday,False,3
1504637172,2026-09-22,31.8,18.8,0.0,0,17.5,32.8,0,Moderee,Aucune,Fort,Ciel degage,4.1,Faible,Tuesday,False,4
1504637172,2026-09-23,31.9,18.1,0.0,0,15.8,29.9,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Wednesday,False,5
1504637172,2026-09-24,30.7,16.3,0.0,0,14.3,26.6,3,Moderee,Aucune,Normal,Nuageux,9.9,Faible,Thursday,False,6
1504648957,2026-09-18,29.2,18.1,0.0,0,31.4,53.3,3,Moderee,Aucune,Fort,Nuageux,35.4,Modere,Friday,False,0
1504648957,2026-09-19,29.6,20.5,0.0,23,27.8,53.6,3,Moderee,Aucune,Fort,Nuageux,35.8,Modere,Saturday,True,1
1504648957,2026-09-20,31.2,21.4,0.0,0,30.8,50.8,45,Moderee,Aucune,Fort,Brouillard,38.8,Modere,Sunday,True,2
1504648957,2026-09-21,28.7,20.4,0.0,10,25.5,44.6,3,Moderee,Aucune,Fort,Nuageux,22.5,Faible,Monday,False,3
1504648957,2026-09-22,31.0,17.9,0.0,0,23.4,44.6,1,Moderee,Aucune,Fort,Nuageux,21.9,Faible,Tuesday,False,4
1504648957,2026-09-23,31.8,19.1,0.0,0,22.1,39.6,0,Moderee,Aucune,Fort,Ciel degage,14.2,Faible,Wednesday,False,5
1504648957,2026-09-24,33.7,18.1,0.0,0,20.2,35.6,0,Chaude,Aucune,Fort,Ciel degage,8.6,Faible,Thursday,False,6
1504661999,2026-09-18,29.4,15.5,0.0,0,16.9,34.6,3,Moderee,Aucune,Fort,Nuageux,11.2,Faible,Friday,False,0
1504661999,2026-09-19,34.6,18.8,0.0,0,16.3,35.6,2,Chaude,Aucune,Fort,Nuageux,11.0,Faible,Saturday,True,1
1504661999,2026-09-20,36.0,21.4,0.0,0,17.4,36.0,1,Chaude,Aucune,Fort,Nuageux,18.5,Faible,Sunday,True,2
1504661999,2026-09-21,36.0,21.0,0.0,3,15.7,34.9,0,Chaude,Aucune,Fort,Ciel degage,17.9,Faible,Monday,False,3
1504661999,2026-09-22,34.1,19.7,0.0,0,14.3,30.2,0,Chaude,Aucune,Fort,Ciel degage,6.1,Faible,Tuesday,False,4
1504661999,2026-09-23,34.8,21.0,0.0,0,15.7,31.3,0,Chaude,Aucune,Fort,Ciel degage,10.3,Faible,Wednesday,False,5
1504661999,2026-09-24,34.2,18.8,0.0,0,17.6,35.3,3,Chaude,Aucune,Fort,Nuageux,12.0,Faible,Thursday,False,6
1504664899,2026-09-18,24.1,16.1,0.0,0,15.6,35.6,2,Moderee,Aucune,Fort,Nuageux,8.9,Faible,Friday,False,0
1504664899,2026-09-19,27.2,17.3,0.0,0,14.4,32.0,2,Moderee,Aucune,Fort,Nuageux,7.2,Faible,Saturday,True,1
1504664899,2026-09-20,27.8,19.5,0.0,0,11.5,27.4,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Sunday,True,2
1504664899,2026-09-21,27.6,20.1,0.0,0,12.3,27.7,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Monday,False,3
1504664899,2026-09-22,27.5,19.6,0.0,0,12.1,27.7,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Tuesday,False,4
1504664899,2026-09-23,26.5,19.5,0.0,0,12.0,24.8,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Wednesday,False,5
1504664899,2026-09-24,26.0,19.1,0.0,0,11.6,25.9,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504675410,2026-09-18,26.7,18.9,0.0,0,18.1,40.0,2,Moderee,Aucune,Fort,Nuageux,15.4,Faible,Friday,False,0
1504675410,2026-09-19,26.8,19.8,0.0,0,21.4,47.5,3,Moderee,Aucune,Fort,Nuageux,26.8,Modere,Saturday,True,1
1504675410,2026-09-20,27.5,19.6,0.0,0,19.5,42.1,45,Moderee,Aucune,Fort,Brouillard,36.4,Modere,Sunday,True,2
1504675410,2026-09-21,36.5,20.9,0.0,0,16.8,37.4,3,Chaude,Aucune,Fort,Nuageux,22.2,Faible,Monday,False,3
1504675410,2026-09-22,35.3,20.9,0.0,0,18.9,41.8,0,Chaude,Aucune,Fort,Ciel degage,18.6,Faible,Tuesday,False,4
1504675410,2026-09-23,30.6,19.5,0.0,0,15.7,36.0,2,Moderee,Aucune,Fort,Nuageux,9.5,Faible,Wednesday,False,5
1504675410,2026-09-24,28.7,17.6,0.0,0,17.1,38.5,45,Moderee,Aucune,Fort,Brouillard,35.4,Modere,Thursday,False,6
1504709141,2026-09-18,26.3,17.9,0.0,0,21.6,56.2,3,Moderee,Aucune,Fort,Nuageux,39.7,Modere,Friday,False,0
1504709141,2026-09-19,25.8,22.2,0.0,3,30.8,73.4,2,Moderee,Aucune,Fort,Nuageux,64.8,Eleve,Saturday,True,1
1504709141,2026-09-20,26.3,23.0,0.0,5,24.9,64.8,3,Moderee,Aucune,Fort,Nuageux,52.4,Eleve,Sunday,True,2
1504709141,2026-09-21,27.1,22.8,0.0,0,27.4,65.9,2,Moderee,Aucune,Fort,Nuageux,53.7,Eleve,Monday,False,3
1504709141,2026-09-22,26.9,21.2,0.0,0,20.1,47.9,2,Moderee,Aucune,Fort,Nuageux,27.1,Modere,Tuesday,False,4
1504709141,2026-09-23,27.4,20.8,0.0,0,17.6,45.7,2,Moderee,Aucune,Fort,Nuageux,23.8,Faible,Wednesday,False,5
1504709141,2026-09-24,28.3,19.3,0.0,0,14.6,38.2,45,Moderee,Aucune,Fort,Brouillard,35.3,Modere,Thursday,False,6
1504720478,2026-09-18,29.4,15.9,0.0,0,18.8,40.0,3,Moderee,Aucune,Fort,Nuageux,15.7,Faible,Friday,False,0
1504720478,2026-09-19,33.7,17.5,0.0,0,16.3,34.9,3,Chaude,Aucune,Fort,Nuageux,11.6,Faible,Saturday,True,1
1504720478,2026-09-20,36.0,20.6,0.0,0,18.2,38.2,2,Chaude,Aucune,Fort,Nuageux,19.4,Faible,Sunday,True,2
1504720478,2026-09-21,36.4,22.0,0.0,5,15.8,37.1,2,Chaude,Aucune,Fort,Nuageux,21.3,Faible,Monday,False,3
1504720478,2026-09-22,35.7,19.9,0.0,1,14.8,36.4,1,Chaude,Aucune,Fort,Nuageux,16.9,Faible,Tuesday,False,4
1504720478,2026-09-23,34.4,17.7,0.0,0,18.4,37.8,0,Chaude,Aucune,Fort,Ciel degage,12.2,Faible,Wednesday,False,5
1504720478,2026-09-24,33.4,18.7,0.0,0,15.5,31.3,3,Chaude,Aucune,Fort,Nuageux,10.5,Faible,Thursday,False,6
1504786674,2026-09-18,24.5,19.0,0.0,0,11.7,32.8,2,Moderee,Aucune,Fort,Nuageux,7.4,Faible,Friday,False,0
1504786674,2026-09-19,24.7,19.9,0.0,0,15.9,43.6,45,Moderee,Aucune,Fort,Brouillard,36.8,Modere,Saturday,True,1
1504786674,2026-09-20,25.6,19.6,0.0,0,13.7,39.2,45,Moderee,Aucune,Fort,Brouillard,35.6,Modere,Sunday,True,2
1504786674,2026-09-21,30.4,20.3,0.0,0,10.5,28.8,3,Moderee,Aucune,Normal,Nuageux,9.9,Faible,Monday,False,3
1504786674,2026-09-22,30.2,20.9,0.0,0,11.7,35.6,45,Moderee,Aucune,Fort,Brouillard,34.6,Modere,Tuesday,False,4
1504786674,2026-09-23,35.9,20.2,0.0,0,13.6,27.7,45,Chaude,Aucune,Normal,Brouillard,34.5,Modere,Wednesday,False,5
1504786674,2026-09-24,34.3,18.5,0.0,0,13.6,27.7,45,Chaude,Aucune,Normal,Brouillard,33.6,Modere,Thursday,False,6
1504811178,2026-09-18,25.1,21.8,1.2,3,16.6,36.4,80,Moderee,Faible,Fort,Neige,32.0,Modere,Friday,False,0
1504811178,2026-09-19,25.3,22.8,4.6,3,22.9,50.8,80,Moderee,Faible,Fort,Neige,37.4,Modere,Saturday,True,1
1504811178,2026-09-20,25.7,23.1,7.5,18,24.3,51.5,95,Moderee,Faible,Fort,Orage,65.1,Eleve,Sunday,True,2
1504811178,2026-09-21,26.0,23.2,0.0,8,15.5,37.1,3,Moderee,Aucune,Fort,Nuageux,11.9,Faible,Monday,False,3
1504811178,2026-09-22,25.9,21.7,0.0,0,13.5,30.2,2,Moderee,Aucune,Fort,Nuageux,6.7,Faible,Tuesday,False,4
1504811178,2026-09-23,27.1,19.7,0.0,0,15.5,28.1,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Wednesday,False,5
1504811178,2026-09-24,27.9,16.2,0.0,0,12.7,26.3,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504820285,2026-09-18,28.0,16.4,0.0,0,16.3,36.0,3,Moderee,Aucune,Fort,Nuageux,11.6,Faible,Friday,False,0
1504820285,2026-09-19,31.3,19.4,0.1,13,18.9,42.5,3,Moderee,Faible,Fort,Nuageux,19.4,Faible,Saturday,True,1
1504820285,2026-09-20,31.7,20.2,0.0,0,17.3,38.9,1,Moderee,Aucune,Fort,Nuageux,13.5,Faible,Sunday,True,2
1504820285,2026-09-21,30.6,20.3,0.0,0,16.0,37.8,3,Moderee,Aucune,Fort,Nuageux,12.4,Faible,Monday,False,3
1504820285,2026-09-22,30.0,19.2,0.0,0,15.8,34.2,3,Moderee,Aucune,Fort,Nuageux,11.1,Faible,Tuesday,False,4
1504820285,2026-09-23,31.8,18.4,0.0,0,11.7,24.1,1,Moderee,Aucune,Normal,Nuageux,3.3,Faible,Wednesday,False,5
1504820285,2026-09-24,32.6,16.9,0.0,0,15.8,30.6,0,Moderee,Aucune,Fort,Ciel degage,0.9,Faible,Thursday,False,6
1504842310,2026-09-18,30.0,18.3,0.0,0,29.1,54.4,3,Moderee,Aucune,Fort,Nuageux,37.0,Modere,Friday,False,0
1504842310,2026-09-19,30.4,21.0,0.0,15,26.3,58.3,3,Moderee,Aucune,Fort,Nuageux,42.8,Modere,Saturday,True,1
1504842310,2026-09-20,31.7,21.5,0.0,0,30.8,59.4,3,Moderee,Aucune,Fort,Nuageux,44.4,Modere,Sunday,True,2
1504842310,2026-09-21,29.4,20.6,0.0,3,27.3,50.8,3,Moderee,Aucune,Fort,Nuageux,31.7,Modere,Monday,False,3
1504842310,2026-09-22,31.3,17.7,0.0,0,23.8,45.0,1,Moderee,Aucune,Fort,Nuageux,22.5,Faible,Tuesday,False,4
1504842310,2026-09-23,32.9,18.2,0.0,0,25.7,45.0,2,Moderee,Aucune,Fort,Nuageux,22.8,Faible,Wednesday,False,5
1504842310,2026-09-24,34.6,18.2,0.0,0,20.7,37.4,0,Chaude,Aucune,Fort,Ciel degage,11.8,Faible,Thursday,False,6
1504845522,2026-09-18,23.6,18.7,0.0,0,30.9,58.0,0,Moderee,Aucune,Fort,Ciel degage,41.4,Modere,Friday,False,0
1504845522,2026-09-19,24.3,18.9,0.0,0,20.9,39.2,2,Moderee,Aucune,Fort,Nuageux,14.2,Faible,Saturday,True,1
1504845522,2026-09-20,24.9,19.3,0.0,0,11.4,22.7,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Sunday,True,2
1504845522,2026-09-21,25.2,19.1,0.0,0,8.7,19.1,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Monday,False,3
1504845522,2026-09-22,23.3,17.8,0.0,0,10.7,23.0,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Tuesday,False,4
1504845522,2026-09-23,27.4,17.6,0.0,0,10.7,22.3,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Wednesday,False,5
1504845522,2026-09-24,27.2,17.8,0.0,0,10.9,22.0,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504846488,2026-09-18,31.5,17.7,0.0,0,13.7,23.8,3,Moderee,Aucune,Normal,Nuageux,9.9,Faible,Friday,False,0
1504846488,2026-09-19,35.5,20.9,0.0,5,14.5,25.2,2,Chaude,Aucune,Normal,Nuageux,14.4,Faible,Saturday,True,1
1504846488,2026-09-20,37.3,23.1,0.2,20,20.2,35.3,3,Chaude,Faible,Fort,Nuageux,26.1,Modere,Sunday,True,2
1504846488,2026-09-21,36.8,22.4,0.0,4,14.5,24.8,2,Chaude,Aucune,Normal,Nuageux,21.5,Faible,Monday,False,3
1504846488,2026-09-22,36.3,22.3,0.0,0,15.8,27.0,2,Chaude,Aucune,Normal,Nuageux,18.7,Faible,Tuesday,False,4
1504846488,2026-09-23,35.8,19.6,0.0,0,13.4,24.1,0,Chaude,Aucune,Normal,Ciel degage,15.4,Faible,Wednesday,False,5
1504846488,2026-09-24,35.4,17.9,0.0,3,15.4,26.3,3,Chaude,Aucune,Normal,Nuageux,14.1,Faible,Thursday,False,6
1504861504,2026-09-18,27.7,18.3,0.0,0,21.3,49.3,2,Moderee,Aucune,Fort,Nuageux,29.2,Modere,Friday,False,0
1504861504,2026-09-19,27.4,22.6,0.0,0,31.1,74.2,2,Moderee,Aucune,Fort,Nuageux,66.0,Eleve,Saturday,True,1
1504861504,2026-09-20,28.5,23.9,0.0,0,31.3,74.9,1,Moderee,Aucune,Fort,Nuageux,66.8,Eleve,Sunday,True,2
1504861504,2026-09-21,28.3,22.8,0.0,0,28.5,68.0,2,Moderee,Aucune,Fort,Nuageux,56.8,Eleve,Monday,False,3
1504861504,2026-09-22,28.2,21.4,0.0,0,24.1,58.0,2,Moderee,Aucune,Fort,Nuageux,42.0,Modere,Tuesday,False,4
1504861504,2026-09-23,28.2,21.9,0.0,0,24.3,46.4,1,Moderee,Aucune,Fort,Nuageux,24.6,Faible,Wednesday,False,5
1504861504,2026-09-24,30.1,20.8,0.0,0,19.2,35.6,0,Moderee,Aucune,Fort,Ciel degage,8.3,Faible,Thursday,False,6
1504861997,2026-09-18,31.5,17.4,0.0,0,9.8,27.4,3,Moderee,Aucune,Normal,Nuageux,9.9,Faible,Friday,False,0
1504861997,2026-09-19,34.0,21.2,0.0,3,20.1,49.3,2,Chaude,Aucune,Fort,Nuageux,29.7,Modere,Saturday,True,1
1504861997,2026-09-20,35.1,22.3,0.0,0,13.6,36.7,1,Chaude,Aucune,Fort,Nuageux,13.7,Faible,Sunday,True,2
1504861997,2026-09-21,34.1,22.1,0.0,0,12.8,33.1,2,Chaude,Aucune,Fort,Nuageux,8.0,Faible,Monday,False,3
1504861997,2026-09-22,33.5,20.9,0.0,0,9.8,26.6,2,Chaude,Aucune,Normal,Nuageux,6.8,Faible,Tuesday,False,4
1504861997,2026-09-23,35.0,20.3,0.0,0,7.5,21.6,0,Chaude,Aucune,Normal,Ciel degage,11.0,Faible,Wednesday,False,5
1504861997,2026-09-24,35.8,21.5,0.0,0,11.5,29.2,0,Chaude,Aucune,Normal,Ciel degage,15.4,Faible,Thursday,False,6
1504891036,2026-09-18,27.7,16.3,0.0,3,20.6,43.2,3,Moderee,Aucune,Fort,Nuageux,20.4,Faible,Friday,False,0
1504891036,2026-09-19,28.2,19.1,1.1,43,15.0,42.1,80,Moderee,Faible,Fort,Neige,33.5,Modere,Saturday,True,1
1504891036,2026-09-20,29.7,18.9,0.8,33,16.7,36.4,80,Moderee,Faible,Fort,Neige,31.8,Modere,Sunday,True,2
1504891036,2026-09-21,26.4,18.4,0.0,9,17.8,38.5,45,Moderee,Aucune,Fort,Brouillard,35.4,Modere,Monday,False,3
1504891036,2026-09-22,29.5,15.1,0.0,1,16.4,37.4,2,Moderee,Aucune,Fort,Nuageux,11.6,Faible,Tuesday,False,4
1504891036,2026-09-23,30.8,17.8,0.0,0,17.9,32.4,1,Moderee,Aucune,Fort,Nuageux,4.0,Faible,Wednesday,False,5
1504891036,2026-09-24,33.0,16.5,0.0,0,20.1,36.4,0,Chaude,Aucune,Fort,Ciel degage,9.5,Faible,Thursday,False,6
1504909564,2026-09-18,30.4,16.2,0.0,0,14.8,30.2,3,Moderee,Aucune,Fort,Nuageux,10.0,Faible,Friday,False,0
1504909564,2026-09-19,34.4,20.1,0.0,0,15.0,30.6,2,Chaude,Aucune,Fort,Nuageux,8.5,Faible,Saturday,True,1
1504909564,2026-09-20,36.0,23.6,0.0,10,16.9,33.8,2,Chaude,Aucune,Fort,Nuageux,18.2,Faible,Sunday,True,2
1504909564,2026-09-21,37.0,23.3,0.0,3,20.3,40.0,3,Chaude,Aucune,Fort,Nuageux,25.7,Modere,Monday,False,3
1504909564,2026-09-22,35.9,21.1,0.0,0,13.5,28.4,0,Chaude,Aucune,Normal,Ciel degage,15.9,Faible,Tuesday,False,4
1504909564,2026-09-23,35.8,19.8,0.0,0,20.0,35.3,0,Chaude,Aucune,Fort,Ciel degage,16.9,Faible,Wednesday,False,5
1504909564,2026-09-24,34.6,19.1,0.0,0,16.5,29.5,3,Chaude,Aucune,Normal,Nuageux,10.7,Faible,Thursday,False,6
1504926324,2026-09-18,32.3,16.7,0.0,0,10.1,19.1,3,Moderee,Aucune,Normal,Nuageux,9.9,Faible,Friday,False,0
1504926324,2026-09-19,36.1,20.3,0.0,5,11.7,22.7,2,Chaude,Aucune,Normal,Nuageux,17.7,Faible,Saturday,True,1
1504926324,2026-09-20,37.7,22.2,0.0,65,17.2,35.6,3,Chaude,Aucune,Fort,Nuageux,28.3,Modere,Sunday,True,2
1504926324,2026-09-21,37.6,21.5,0.0,3,18.7,37.4,2,Chaude,Aucune,Fort,Nuageux,28.0,Modere,Monday,False,3
1504926324,2026-09-22,36.8,19.6,0.0,0,20.3,39.6,0,Chaude,Aucune,Fort,Ciel degage,23.6,Faible,Tuesday,False,4
1504926324,2026-09-23,36.4,18.9,0.0,0,13.6,30.6,0,Chaude,Aucune,Fort,Ciel degage,18.9,Faible,Wednesday,False,5
1504926324,2026-09-24,35.9,20.2,0.0,3,12.1,27.4,2,Chaude,Aucune,Normal,Nuageux,16.5,Faible,Thursday,False,6
1504964063,2026-09-18,23.8,19.3,0.0,0,19.2,34.2,2,Moderee,Aucune,Fort,Nuageux,7.8,Faible,Friday,False,0
1504964063,2026-09-19,25.4,20.5,0.0,0,15.1,27.7,2,Moderee,Aucune,Normal,Nuageux,6.6,Faible,Saturday,True,1
1504964063,2026-09-20,27.2,20.3,0.0,0,12.0,22.7,2,Moderee,Aucune,Normal,Nuageux,6.6,Faible,Sunday,True,2
1504964063,2026-09-21,26.7,21.3,0.0,0,13.4,24.5,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Monday,False,3
1504964063,2026-09-22,26.4,20.8,0.0,0,11.8,22.0,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Tuesday,False,4
1504964063,2026-09-23,27.1,19.9,0.0,0,13.2,26.6,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Wednesday,False,5
1504964063,2026-09-24,27.4,19.9,0.0,0,12.5,24.8,45,Moderee,Aucune,Normal,Brouillard,33.0,Modere,Thursday,False,6
1504975687,2026-09-18,34.2,16.4,0.0,0,15.0,27.7,3,Chaude,Aucune,Normal,Nuageux,10.5,Faible,Friday,False,0
